ax,ay,az
4094,-1292,6016
2562,-5024,5498
3152,-4086,4426
3390,-2976,4180
3838,-2808,4212
3864,-2904,3692
5982,-2614,4012
6750,-2832,4562
4936,-3998,4726
4974,-2780,4300
4856,-2296,6164
4570,-1838,6198
2706,-1932,7014
4222,-1810,6292
4604,-1902,6504
4570,-2114,6352
4282,-2284,5600
4384,-1746,5188
4054,-1616,5772
3868,-1816,6538
4092,-2200,6176
4202,-2128,5416
4078,-1734,6536
5236,-1442,6132
5648,-1128,5080
5098,-1164,5196
5318,-1000,5838
5778,-1082,5144
5118,-874,4758
4756,-760,6834
5400,-674,5218
5466,-958,3686
4728,110,3362
3444,-704,2610
4042,482,1866
4534,-480,2390
4050,-548,1532
3646,-1112,642
3810,570,918
2182,-288,1704
2386,-280,4234
2270,6830,3104
32767,-10274,25866
4576,-456,12818
5610,1794,7046
5690,672,6846
5522,1502,5516
6518,946,4200
7386,670,4298
6888,-42,3962
6764,-522,3696
7084,-642,3450
6906,-612,4020
6558,-736,5248
5758,-1232,5500
5430,-584,5318
5252,-610,5728
4794,-536,5760
4562,-640,5842
3916,-676,6014
3796,-800,6094
3700,-1086,6416
3118,-1308,6386
2410,-1234,6562
2012,-1328,6788
1404,-1332,6628
1176,-1218,6708
1080,-1202,6662
328,-1092,6762
520,-952,6448
536,-312,6206
402,-708,5780
3684,448,8214
1892,-766,7070
1876,-500,7388
1746,-1304,7800
98,-686,5530
1812,202,6080
1440,-1512,6718
964,-2004,6274
1248,-1996,6444
2452,-1182,6806
2660,-2050,5700
-70,-2048,7676
378,-1572,7772
322,-1038,7780
638,-858,7252
1808,38,5728
1820,-388,6200
1550,-208,7982
1366,-308,7950
3164,-386,6410
1500,-718,6940
2558,-680,7304
1466,-860,8364
3098,-720,8616
1244,-3592,6004
232,-354,5676
710,-1340,5518
346,-1288,5654
180,-1190,6088
380,-1734,6366
604,-2034,6328
478,-1982,6304
568,-2080,6690
932,-2092,6976
1494,-2206,6832
1536,-2122,6648
1354,-2056,6072
1572,-2118,6100
1084,-2100,6442
1036,-1812,6050
1264,-1606,5640
1230,-1380,4996
1348,-1250,4852
1664,-834,4456
2032,-294,3426
2568,70,1566
1574,-134,-152
1150,-896,-1006
102,-2342,530
-3076,-2838,9662
6954,6190,-24598
2894,-3650,3740
964,1744,6506
468,964,8654
-892,760,6262
900,332,5542
944,88,6540
1078,162,8012
138,-944,7612
634,824,8024
666,-410,6688
622,758,7358
462,286,6782
590,64,6998
1404,234,7252
-14,174,7218
-28,-48,8214
824,316,8466
730,62,8046
-100,-444,7564
202,-178,8088
220,-660,7176
560,-298,6670
412,-420,6912
344,-248,6906
398,-310,6592
728,-362,6584
600,-240,6848
674,-182,6842
762,-360,6544
936,-294,6678
916,-454,6808
854,-458,6972
854,-440,6932
940,-470,6678
1064,-454,6502
1178,-420,6766
1118,-406,6972
1014,-448,6702
1004,-356,6850
946,-292,6752
1046,-346,6854
1080,-328,7084
1170,-226,7014
1168,-336,6920
1172,-306,7224
1232,-424,7132
1376,-368,6872
1440,-370,6886
1458,-296,6720
1446,-170,6224
1348,-140,5536
1312,22,5284
1246,176,4770
1262,182,3974
1216,342,2742
1114,542,1258
978,642,-564
2100,86,482
1670,-1028,-712
278,-2522,6006
-11152,19406,32767
4122,-6036,5322
428,3042,8300
-374,1854,8268
1446,990,10708
-74,-362,7062
938,-1242,5150
764,-466,7066
-186,-590,7354
-250,-664,6894
104,-670,6476
104,-296,6802
314,-298,6880
362,-340,6826
434,-270,6452
546,-144,6422
786,-52,6672
976,-256,6608
888,-306,6696
590,-272,6978
560,-274,6868
500,-272,6714
686,-230,6802
1070,-256,6884
1158,-344,6954
1030,-390,6842
864,-276,6986
836,-246,7042
840,-362,6956
1012,-354,7068
1094,-350,6894
1072,-404,6874
1062,-384,6806
1090,-432,6878
1166,-440,6970
1118,-370,6980
1118,-342,7106
1120,-458,7150
1154,-456,7112
1136,-432,7214
1292,-492,7322
1358,-420,7190
1312,-468,7314
1192,-462,7224
1198,-440,7324
1300,-402,7080
1496,-364,7010
1536,-352,7070
1492,-306,6860
1596,-234,6904
1694,-190,6670
1764,-308,6374
1716,-78,6534
1770,36,6122
1666,164,5940
1442,266,5262
1108,312,5166
726,604,3970
642,618,2896
478,750,1380
964,636,-514
804,22,-2490
-1456,-1476,-1614
-32768,12478,32767
1592,2386,18
-1314,3580,6900
-268,300,9214
-3522,1610,10944
-958,-1026,5188
496,-260,5524
42,-68,6564
-1268,-114,7450
-1612,-254,7868
-1140,-300,7504
-876,-308,7558
-1180,-236,7728
-1250,-374,7098
-1174,-206,6732
-1048,-52,6306
-942,86,6450
-832,114,6718
-580,142,6748
-460,60,6652
-600,66,6522
-498,136,6472
-422,76,6348
-426,166,6382
-460,188,6652
-592,156,6748
-412,238,6582
-302,236,6474
-238,216,6794
-284,140,7020
-378,104,6914
-342,148,6800
-150,222,6566
-150,218,6774
-120,186,6854
-54,182,7024
-14,190,6904
-56,158,6998
-64,164,7220
-76,142,7172
0,154,7136
114,162,6988
30,70,7158
134,82,7160
278,170,6948
434,200,7000
472,230,7064
588,118,7036
706,168,6918
670,216,6638
854,168,6712
1052,286,6376
1058,362,5812
1292,282,5428
1342,404,4804
1406,552,4198
1458,566,2928
1164,188,-4
-54,-76,-2618
-722,-246,-3946
-1538,-1804,28
-10264,3814,32767
6232,-6126,108
-2932,3506,12262
696,1526,7166
-2658,2000,9976
-94,-594,7046
492,-770,6386
762,-386,6366
-130,-568,7428
-594,-710,7290
-444,-768,7254
-74,-502,7428
352,-480,7186
298,-428,6664
112,-276,6516
82,-146,6462
298,-14,6816
670,-26,6904
770,-106,6560
300,-138,6474
90,-72,6528
392,-28,6568
654,-68,6492
724,-52,6540
610,-84,6754
632,-90,6778
704,-178,6672
598,-166,6806
470,-124,7058
528,-148,6914
518,-162,6812
618,-238,7006
686,-172,6972
816,-182,7016
726,-158,6936
658,-170,6904
698,-114,7190
760,-172,7092
702,-192,6980
670,-104,7074
686,-124,6916
722,-114,6992
722,-82,7052
738,-48,6798
660,-74,6758
714,-106,7048
788,-80,7102
750,-62,6900
714,-42,6820
844,-96,7136
1010,-108,7004
852,-136,6936
710,-74,6938
702,-32,6854
876,-52,6882
1020,-74,7084
850,-130,6962
794,-136,6962
960,-42,6864
888,-126,7084
1024,-166,7152
928,-94,7160
936,-58,7024
952,-32,6968
1130,16,7172
1280,-6,7160
1292,14,6924
1312,66,6530
1276,146,6058
1134,244,5556
1372,376,5088
1728,482,4294
1768,692,3540
1792,918,1600
1450,632,-1016
898,450,-3064
598,-450,-3846
-636,-2714,-122
-32768,14114,32767
6938,-12074,7714
-1886,-318,6694
1648,266,9812
-1800,1398,6260
898,-80,6738
1388,-690,6628
926,-462,7766
-302,-494,8546
-558,-652,8040
-190,-694,7840
-134,-502,7558
26,-344,7464
-104,-302,6808
-134,-102,6410
-24,64,6810
350,76,6734
424,-8,6674
298,46,6508
4,-64,6432
-72,-32,6582
46,-48,6586
194,6,6634
282,-6,6556
264,-66,6668
338,-72,6816
462,-32,6840
444,6,6658
266,-30,6866
272,-100,6938
422,-54,6880
640,-94,6974
902,-118,6914
900,-114,6974
808,-198,6982
674,-168,7022
768,-46,7116
902,-88,7106
1066,-184,7190
1278,-244,7248
1338,-130,7190
1524,-116,7050
1610,-150,6988
1724,-172,6880
1954,-174,6736
2042,-212,6730
2218,-220,6824
2410,-278,6588
2604,-122,6454
2558,-80,6432
2574,-160,6616
2806,-196,6378
2714,-94,6362
2438,-162,6456
2642,-260,6530
3012,-338,6534
3308,-328,6480
3284,-294,6558
3096,-378,6452
2806,-260,7046
2794,-488,6744
2760,-486,6400
2732,-428,6338
2682,-398,6284
6572,-528,4820
2158,-456,6972
2262,-828,5612
2214,-774,6094
1770,-616,6474
1944,-1100,6436
1898,-508,6842
1964,-698,6342
2136,-584,6720
3450,-704,6986
3472,-600,7058
3028,-300,7558
2496,-784,7122
2100,28,6966
4868,-94,8264
2176,-432,7642
4274,-596,5388
2674,-918,5772
2584,-898,4040
2550,-530,6908
3438,-296,6894
2948,-600,6926
2762,-964,6606
2932,-912,6168
3086,-796,6126
3260,-826,6548
3056,-896,6284
3214,-950,5898
3200,-880,5838
2956,-830,5928
2782,-828,6056
2832,-508,5772
2866,-294,5530
2630,-166,5080
2594,-16,5834
9712,1530,1990
11200,-430,-5286
3712,-1712,-1556
2014,-2018,1402
96,-2910,7530
1856,-1616,11074
2348,-1018,11684
2322,-1006,8764
3532,-990,5258
3972,-1318,3846
3494,-1726,4368
3140,-1874,5836
3216,-1706,6746
2932,-1278,6820
3048,-1144,6352
3220,-818,6170
2970,-904,6620
2898,-1272,6678
3198,-1588,6370
3154,-1830,6084
2934,-1848,6022
2922,-1528,6342
3056,-1552,6376
3018,-1736,6406
2950,-1700,6602
2898,-1598,6648
2930,-1466,6360
2886,-1418,6126
2960,-1384,6190
3022,-1482,6518
2882,-1432,6632
2996,-1354,6500
3016,-1550,6498
3028,-1722,6366
3016,-1676,6196
3118,-1520,6426
2852,-1608,6746
2926,-1532,6642
3166,-1488,6424
3080,-1556,6214
2938,-1604,6434
2960,-1488,6614
3014,-1602,6532
2884,-1634,6332
2992,-1546,6294
2998,-1596,6314
2928,-1570,6252
2890,-1604,6400
2808,-1546,6458
2924,-1490,6524
2862,-1506,6450
3060,-1552,6268
3048,-1642,6332
2908,-1652,6466
2916,-1516,6694
3028,-1544,6692
2962,-1656,6556
2980,-1556,6450
2952,-1486,6410
2944,-1508,6382
2988,-1532,6304
2972,-1648,6394
2924,-1654,6468
2854,-1516,6496
2984,-1490,6472
2992,-1712,6292
2932,-1722,6296
3002,-1554,6478
3024,-1584,6570
2910,-1700,6316
3020,-1612,6188
3092,-1502,6250
2876,-1534,6434
2900,-1588,6574
2998,-1550,6430
2962,-1626,6266
2926,-1650,6398
2930,-1514,6404
2980,-1600,6424
3022,-1648,6244
2948,-1814,6378
2984,-1784,6586
3048,-1714,6554
2946,-1710,6332
3028,-1594,6390
3046,-1496,6422
3052,-1514,6548
3026,-1548,6542
2964,-1558,6412
3014,-1600,6420
2970,-1586,6420
3006,-1570,6534
2944,-1614,6552
2950,-1624,6406
2930,-1660,6304
3032,-1568,6224
3026,-1620,6180
3036,-1590,6334
3060,-1608,6410
2942,-1636,6508
2860,-1636,6430
2828,-1514,6406
2968,-1576,6400
3016,-1626,6204
2946,-1648,6302
3030,-1680,6296
3140,-1756,6244
3028,-1758,5984
3024,-1600,5834
3018,-1458,5640
2758,-1388,5816
2644,-1286,6514
13346,1276,7978
19650,1136,-12102
6030,-1580,-3660
1124,-2478,1136
3152,-1836,3154
2042,-1986,9348
2790,-1024,12218
2572,-1426,9686
2758,-1912,6426
3946,-2512,4260
3688,-2716,4318
3182,-2380,5476
2946,-1958,6576
2944,-1524,7012
3196,-1344,6918
3368,-1440,6270
3170,-1712,5648
3124,-1932,5590
3104,-2004,6066
3016,-2016,6378
3106,-1944,6444
3090,-1840,6496
3172,-1964,6560
3244,-1976,6348
3168,-1988,6368
3088,-1860,6388
3104,-1728,6554
3142,-1794,6386
3186,-1894,6300
3152,-1850,6228
3128,-1776,6222
3138,-1730,6206
2982,-1866,6282
3086,-1880,6460
3218,-1952,6258
3194,-2006,6014
3170,-2026,6222
3142,-1880,6438
3252,-1910,6178
3134,-1926,6114
3138,-1866,6432
3180,-1842,6502
3068,-1864,6400
2998,-1814,6314
3092,-1824,6424
3100,-1872,6402
3112,-1846,6386
3128,-1868,6266
3208,-1848,6184
3138,-1914,6224
3122,-1940,6322
3064,-1862,6416
3146,-1880,6282
3140,-1916,6266
3218,-2038,6362
3196,-2012,6410
3132,-1910,6198
3034,-1836,6128
3056,-1796,6314
3096,-1806,6400
3152,-1932,6148
3064,-2034,6022
3112,-1896,6380
3072,-1800,6438
3014,-1924,6412
3036,-1942,6164
3208,-1848,6132
3142,-1952,6080
3044,-1988,6298
3146,-1966,6440
3106,-1846,6266
3122,-1928,6084
3116,-1928,6298
3130,-1938,6390
3112,-1980,6400
3056,-1966,6410
3078,-1906,6416
3166,-1902,6416
3160,-1940,6166
3108,-1966,6120
3138,-1950,6422
3086,-1954,6348
3174,-1882,6258
3128,-1960,6266
3194,-1900,6304
3140,-1940,6294
3088,-1992,6420
3104,-1958,6406
3144,-1856,6216
3180,-1960,6060
3264,-1906,6096
3202,-1976,6234
3222,-2006,6274
3202,-2126,6208
3206,-2094,6152
3176,-1976,6140
2998,-1938,6050
3116,-1850,5820
3142,-1854,5688
2954,-1828,6036
2830,-1738,6344
12892,336,3868
12584,-2184,-6628
3328,-3364,-2822
3318,-2252,1960
3606,-1848,4184
2284,-994,8144
2186,-824,11028
2504,-1660,9614
3002,-2128,6768
3746,-2626,4192
3582,-2970,3784
3352,-2702,4996
2980,-2248,6660
3006,-1778,7490
3220,-1584,6928
3284,-1854,6176
3176,-1964,5908
3094,-1972,6086
2986,-1950,6322
3030,-1920,6520
3074,-1872,6596
3110,-1876,6562
3076,-2004,6438
3072,-2096,6324
3026,-2084,6374
3028,-2002,6460
3080,-1988,6446
3106,-1884,6330
3104,-1942,6096
3106,-1984,6144
3122,-2020,6122
3144,-1984,5954
3230,-2024,6196
3202,-2082,6452
3258,-2126,6470
3256,-2076,6160
3172,-2070,6176
3118,-1978,6316
3138,-1978,6294
3200,-1838,6186
3210,-1968,6092
3090,-1970,6356
3072,-1992,6470
3008,-1996,6178
3102,-1986,6022
3084,-1938,6200
3136,-1952,6418
3096,-2024,6326
3178,-1972,6074
3222,-2056,6158
3092,-2092,6340
3066,-2070,6550
3172,-1862,6214
3146,-1900,6126
3216,-2090,6330
3106,-2130,6586
3114,-1998,6420
3118,-1928,6138
3138,-1916,6222
3122,-1872,6340
3158,-1920,6370
3082,-1986,6178
3120,-2036,6216
3184,-2082,6376
3210,-2056,6256
3178,-2078,6362
3178,-1984,6372
3210,-1984,6216
3206,-2066,6214
3090,-2058,6290
3102,-1960,6450
3176,-1932,6250
3130,-1940,5990
3102,-1914,6172
3162,-1842,6302
3118,-1964,6228
3158,-2056,6118
3112,-2082,6316
3168,-2016,6268
3152,-1904,6376
3134,-1954,6358
3188,-1924,6252
3152,-2056,6150
3134,-2066,6216
3086,-2104,6590
3160,-2022,6502
3178,-2050,6174
3180,-2070,6044
3308,-2010,6162
3270,-2030,6130
3204,-2050,6372
3196,-2072,6360
3272,-2066,5996
3358,-2072,5818
3210,-1966,5786
3276,-1986,5742
3228,-2114,5656
3070,-2312,5432
2900,-2056,5654
2780,-1696,6190
14844,2180,-6286
17580,1484,-11644
2968,-3442,-3982
3762,-3506,-1218
4290,-1492,3600
2938,-1362,7396
2260,-1500,11760
2084,-2342,11258
2982,-2320,7382
4074,-2384,4074
4288,-2692,2772
3740,-2822,3964
3306,-2494,6158
3380,-2052,7164
3652,-1650,6946
3820,-1794,6062
3620,-2112,5748
3582,-2192,5952
3516,-2294,6014
3356,-2480,6102
3614,-2342,6324
3582,-2298,6550
3648,-2266,6422
3532,-2248,6028
3434,-2266,5936
3474,-2214,5926
3436,-2166,6014
3584,-2234,6134
3600,-2306,6214
3488,-2242,6034
3562,-2182,5832
3480,-2292,5682
3546,-2456,5994
3486,-2334,6262
3522,-2130,5994
3496,-2156,5744
3496,-2204,5838
3552,-2240,5942
3504,-2312,5936
3484,-2360,5976
3608,-2282,6186
3612,-2152,6110
3622,-2270,5984
3556,-2270,6082
3524,-2118,6134
3454,-2100,6064
3546,-2292,6000
3556,-2372,6144
3702,-2294,6020
3498,-2250,5960
3516,-2318,6040
3546,-2268,6102
3664,-2278,5848
3536,-2360,5888
3540,-2324,6048
3530,-2208,6096
3494,-2162,5876
3510,-2240,5980
3474,-2304,6138
3520,-2228,6082
3510,-2218,5982
3528,-2282,5926
3608,-2330,6050
3534,-2254,6206
3506,-2294,6020
3556,-2254,5928
3572,-2298,5954
3522,-2254,5950
3526,-2264,5968
3452,-2356,5978
3522,-2302,5996
3592,-2296,5852
3570,-2312,5966
3496,-2308,6080
3576,-2218,6024
3576,-2230,5904
3494,-2204,6032
3492,-2248,6226
3462,-2272,6138
3592,-2332,5934
3574,-2358,5998
3474,-2180,6052
3596,-2144,6060
3578,-2246,6022
3472,-2238,6080
3492,-2258,6120
3448,-2288,5988
3564,-2280,5944
3578,-2276,6124
3548,-2304,6176
3556,-2278,6008
3610,-2364,6038
3516,-2312,5986
3542,-2262,6012
3558,-2248,6074
3526,-2248,6012
3576,-2258,5920
3686,-2232,5816
3644,-2206,5722
3744,-2072,5870
3734,-2288,5828
3568,-2502,5932
3612,-2654,6170
3578,-2566,6048
3432,-2490,5616
3354,-2344,5348
3394,-2048,5724
3374,-1818,6224
-18540,-3306,32767
19048,556,-7134
2798,-2508,-5272
2606,-3244,-2606
3848,-1900,486
2832,-1028,8036
2000,-1534,11966
2016,-2238,10978
3076,-2462,7142
4238,-2618,4054
4340,-3106,2350
4242,-3386,3628
3312,-2520,6036
3002,-2208,7164
3526,-2064,6658
3910,-2088,5790
3628,-2386,5754
3558,-2308,6286
3296,-2418,6578
3196,-2314,6686
3232,-2282,6444
3412,-2288,6240
3434,-2322,6140
3504,-2394,6098
3486,-2408,6286
3416,-2518,6176
3492,-2506,6046
3450,-2454,5898
3388,-2404,5762
3392,-2370,5748
3444,-2392,5968
3470,-2406,5998
3522,-2418,5754
3534,-2516,5656
3396,-2538,5866
3500,-2482,6050
3560,-2362,5934
3492,-2444,5752
3378,-2542,6024
3422,-2346,6178
3402,-2332,5940
3388,-2376,5914
3518,-2438,6126
3534,-2478,6178
3378,-2500,6094
3286,-2392,6016
3456,-2320,6072
3466,-2348,5916
3466,-2396,5862
3408,-2484,6108
3344,-2466,6174
3462,-2416,6048
3520,-2534,5950
3520,-2420,6134
3380,-2414,6158
3432,-2368,5988
3394,-2332,5954
3488,-2354,6066
3418,-2410,6114
3376,-2496,5950
3412,-2422,5896
3524,-2418,6008
3532,-2562,5980
3498,-2656,5956
3408,-2566,5968
3470,-2312,5934
3426,-2240,5886
3416,-2406,5974
3432,-2446,6038
3510,-2416,5964
3448,-2466,5936
3482,-2502,5978
3388,-2536,5986
3458,-2484,5960
3448,-2418,6086
3482,-2378,6186
3466,-2406,6094
3406,-2364,5908
3460,-2438,5984
3518,-2556,6064
3508,-2556,6044
3400,-2484,5992
3460,-2508,5922
3448,-2518,5892
3366,-2438,6000
3524,-2460,5996
3466,-2414,6038
3500,-2406,6044
3596,-2396,5876
3468,-2388,5924
3590,-2410,5922
3724,-2394,5738
3730,-2556,5596
3578,-2628,5758
3476,-2698,5530
3320,-2702,5266
3216,-2536,4672
2934,-2354,3976
2276,-2176,6384
20706,3372,-6896
10820,-3702,-14652
2664,-3386,-5764
1506,-2722,-1822
1136,-1786,2006
3534,-868,11638
2040,-1518,13252
768,-2266,11292
1878,-2208,8078
4006,-2374,4264
4052,-3592,1622
4578,-3268,2722
3042,-2674,5586
2694,-2584,7466
2890,-2494,7498
3380,-2498,6372
3506,-2532,5846
3080,-2590,5998
3068,-2594,6390
2960,-2498,6468
3004,-2384,6512
3124,-2404,6226
3134,-2538,6204
3158,-2604,6150
3106,-2590,6044
3048,-2592,5890
3174,-2602,5822
3280,-2696,6028
3238,-2786,5970
3178,-2678,5886
3188,-2676,5870
3256,-2812,5946
3320,-2822,6166
3198,-2646,5992
3114,-2628,5908
3148,-2558,5906
3298,-2658,5858
3280,-2670,5950
3146,-2720,6116
3140,-2658,6232
3118,-2600,6286
3196,-2648,5838
3084,-2646,5764
2994,-2560,6086
3122,-2494,6200
3152,-2608,6046
3128,-2694,5986
3134,-2710,6174
3178,-2512,6086
3214,-2582,5898
3276,-2648,5984
3204,-2756,6224
3104,-2660,6190
3072,-2584,6018
3174,-2496,5934
3152,-2584,6072
3224,-2640,6002
3104,-2698,6034
3104,-2630,6222
3220,-2630,6076
3190,-2576,5964
3226,-2706,5902
3190,-2562,6022
3120,-2574,6076
3098,-2578,5980
3154,-2670,6066
3312,-2730,6032
3398,-2694,5990
3126,-2736,6062
3344,-2688,6104
3294,-2624,5996
3280,-2606,5950
3262,-2512,5946
3262,-2574,5862
3380,-2682,5678
3370,-2898,5378
3286,-2834,5246
3166,-2660,4422
2742,-2484,2758
2598,-2426,1918
2892,-1770,4464
12142,1164,-6930
14170,-2920,-10666
4024,-1898,-7442
4092,-412,-3930
2490,-2148,1874
3608,-610,4676
4070,510,10268
872,-92,12930
328,-742,12632
1694,-1220,10078
4204,-1686,4576
4340,-3046,1782
4434,-3204,2080
3812,-1896,4726
3344,-1978,6722
3812,-1792,7826
3506,-1730,7694
3468,-1832,6652
3702,-1982,5830
3560,-2100,5462
3280,-2046,5890
3190,-1932,6210
3228,-1796,6392
3306,-1746,6554
3230,-1814,6412
3298,-1814,6226
3396,-1892,5876
2842,-1962,5590
3676,-1816,6004
3172,-1708,5910
3386,-1598,5994
3400,-1672,6214
3656,-1750,6502
3424,-1742,6618
3174,-1670,6318
3408,-1716,6144
3350,-1658,6176
3260,-1556,6114
3348,-1530,6178
3214,-1680,6462
2978,-1648,6474
2988,-1620,6700
3008,-1734,6658
2882,-1592,6642
3004,-1336,6086
2884,-1474,5812
2930,-1654,6282
2618,-1672,6734
2528,-1452,6778
2374,-2148,5718
2772,-882,6226
2732,-1542,6596
2606,-868,6990
2130,-1274,7340
2246,-1166,7212
2490,-1208,6712
2394,-1170,6352
2382,-1248,6478
2264,-1226,6794
2178,-1162,6948
2378,-1086,6900
2326,-1164,6776
2424,-1328,6660
2506,-1490,6602
2330,-1490,6752
2296,-1300,6998
2424,-1378,6968
2306,-1370,6856
2354,-1440,6568
2602,-1456,6504
2520,-1220,6352
2420,-1208,6550
2470,-1328,6518
2426,-1448,6392
2526,-1522,6292
2516,-1510,6164
2476,-1460,6022
2594,-1248,6054
2782,-1038,6066
2698,-954,6110
2440,-1118,6382
-20796,6496,32767
5948,172,11072
9758,-582,-4308
3382,-4968,-6726
1444,-3278,-4242
3960,-2262,2962
2640,8,8420
1436,-1440,9708
1336,-1082,10592
1422,-1442,9148
2654,-1688,6714
3898,-1950,4904
3688,-2566,4082
3204,-2746,4754
2776,-2290,6170
2406,-1796,7040
2630,-1458,7206
2850,-1522,6796
2842,-1572,6382
2692,-1572,6294
2666,-1554,6544
2586,-1698,6712
2492,-1730,6826
2430,-1816,6858
2570,-1822,6712
2762,-1840,6516
2574,-1798,6588
2452,-1734,6646
2450,-1710,6764
2502,-1736,6484
2470,-1806,6278
2504,-1654,6358
2658,-1646,6426
2476,-1774,6628
2510,-1780,6538
2594,-1700,6320
2626,-1682,6270
2532,-1706,6468
2472,-1718,6774
2444,-1832,6754
2422,-1884,6612
2446,-1644,6578
2386,-1424,6598
2350,-1398,6766
2454,-1510,6604
2384,-1502,6620
2422,-1572,6608
2488,-1646,6602
2484,-1700,6708
2486,-1722,6796
2378,-1666,6988
2392,-1558,6914
7602,1554,7910
2942,-1246,5298
2564,680,10978
-1408,-2,11816
-938,-514,9882
1232,-422,7984
2762,-838,6336
3168,-1348,5026
2844,-1842,4722
2296,-1882,5252
2210,-1532,6648
2070,-1214,7618
1754,-1118,7746
1850,-1096,7492
2016,-1162,6740
2248,-1262,6028
2388,-1424,5912
2312,-1604,6096
2154,-1444,6638
2074,-1418,6954
2080,-1336,6838
2308,-1324,6618
2414,-1426,6498
2268,-1544,6428
2228,-1438,6538
2210,-1268,6732
2208,-1330,6914
2172,-1364,6890
2248,-1342,6724
2280,-1400,6580
2188,-1398,6520
2200,-1424,6644
2206,-1308,6690
2212,-1216,6644
2222,-1274,6556
2326,-1418,6572
2282,-1468,6540
2204,-1498,6670
2150,-1502,6746
2318,-1396,6752
2260,-1494,6562
2252,-1404,6678
2238,-1282,6640
2304,-1274,6696
2208,-1360,6580
2246,-1424,6816
2178,-1374,7008
2150,-1278,7038
2212,-1208,6818
2312,-1256,6680
2298,-1318,6794
3418,-2116,6564
3608,-324,7738
728,72,11100
-908,-256,10722
542,-626,8446
2492,-570,6734
3146,-1082,5510
3168,-1748,4808
2608,-1842,4960
2206,-1764,6368
2164,-1356,7554
1802,-1176,7874
1882,-1210,7306
2168,-1238,6686
2292,-1280,6210
2240,-1332,6146
2160,-1248,6544
2086,-1240,6730
2058,-1290,6904
2128,-1366,6730
2122,-1360,6618
2204,-1344,6554
2192,-1244,6512
2166,-1292,6564
2134,-1336,6584
2202,-1326,6728
2260,-1296,6782
2264,-1404,6720
2260,-1420,6728
2246,-1394,6916
2274,-1326,6798
2186,-1416,6672
2166,-1362,6696
2204,-1180,6750
2180,-1272,6744
2210,-1356,6606
2302,-1384,6566
2180,-1370,6596
2026,-1344,6748
2066,-1136,6740
2090,-1250,6546
2182,-1322,6346
2190,-1290,6560
2248,-1220,6750
2254,-1392,6932
2354,-1582,6906
2214,-1496,6922
2224,-1316,6824
2232,-1348,6806
2208,-1356,6692
2152,-1266,6756
2112,-1282,6892
1838,-1234,6902
1982,-1120,7038
1996,-1136,7028
2018,-1270,6882
1890,-1322,5140
4074,1180,9228
-496,1470,12992
-2132,180,12348
-260,284,9718
2074,-16,7724
3846,-960,4650
4400,-1916,3032
3210,-2294,3348
2310,-2146,5320
2214,-1690,7274
2140,-1098,8348
1542,-1092,8172
1722,-1156,7242
2198,-1038,6386
2310,-1046,5900
2250,-994,5898
1918,-1238,6320
1880,-1098,6780
2004,-1060,6842
2198,-1114,6720
2248,-1186,6666
2298,-1248,6634
2288,-1270,6662
2420,-1276,6714
2360,-1270,6722
2364,-1358,6830
2392,-1382,6764
2324,-1260,6688
2276,-1172,6660
2304,-1106,6724
2346,-1060,6534
2294,-1192,6512
2224,-1266,6668
2274,-1292,6932
2228,-1386,6828
2100,-1328,6692
2098,-1206,6696
2094,-1092,6778
2042,-1074,6672
2038,-1034,6758
2188,-930,6722
2306,-1126,6648
2252,-1268,6894
2226,-1282,7034
2222,-1366,7072
2172,-1306,7106
2280,-1216,6976
2256,-1110,6864
1904,-1494,6290
1194,-1160,3846
2520,1814,10218
-1198,1754,13330
-2766,154,11888
-392,420,9300
2144,194,6456
3332,-494,5522
3596,-1534,4244
2918,-1788,4468
2100,-1924,5654
2078,-1406,7666
1550,-978,8036
1562,-902,7948
1602,-970,7334
1908,-932,6470
2138,-972,5870
2182,-902,5780
2142,-1122,6204
2110,-1190,6710
2072,-1132,6768
2152,-1066,6600
2202,-1160,6540
2272,-1196,6676
2136,-1228,6874
2118,-1120,6888
2048,-1062,6968
2164,-1096,6828
2118,-1074,6726
2160,-1012,6686
2114,-972,6778
2130,-790,6736
2218,-982,6664
2186,-1152,6568
2182,-1242,6534
2106,-944,6532
2056,-828,6714
2020,-898,6790
1828,-956,6792
2110,-910,6676
2180,-1002,6534
2074,-1084,6566
1954,-938,6790
1802,-886,6788
1620,-782,6346
1602,-462,5864
1834,-526,6390
-1324,-1598,8820
340,638,9644
1704,-1562,7702
2526,-1610,3196
1314,-408,6444
-942,818,10956
460,1788,8804
2094,56,9434
648,90,6012
584,1042,7146
-1020,-280,9918
-1624,-758,7538
-1540,344,6060
-1942,-484,5258
-2718,-834,4604
-3012,-686,4442
-3580,-940,5188
-3600,-1100,6074
-3312,-858,6622
-3538,-786,6508
-3876,-912,6092
-4226,-1344,5008
-3990,-958,5472
-3868,-930,5510
-3652,-976,5510
-3202,-2082,5846
-4378,-270,5518
-4796,-288,5350
-4144,-812,5494
-4230,-1016,5354
-5684,-568,6228
-3634,-1410,5078
-4342,-1118,5168
-4206,-1194,4962
-3622,-1090,5316
-3686,-790,5534
-3586,-708,5948
-3526,-722,6028
-3440,-808,5926
-2972,-402,5452
-2000,50,5334
-1326,110,7648
-2354,232,7828
-2348,-1532,7236
-2234,-1936,6196
-988,-1940,4646
750,-2188,7594
1008,-224,8730
822,-152,6832
482,904,6540
